SK_ID_CURR,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_WORK_PHONE,REGION_RATING_CLIENT_W_CITY,HOUR_APPR_PROCESS_START,EXT_SOURCE_2,EXT_SOURCE_3,FLOORSMAX_AVG,YEARS_BEGINEXPLUATATION_MODE,TOTALAREA_MODE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_3,AMT_REQ_CREDIT_BUREAU_YEAR,Bureau_CB_DAYS_CREDIT__abs_min,Bureau_CB_DAYS_CREDIT_ENDDATE__max,Bureau_CB_DAYS_ENDDATE_FACT__min,Bureau_CB_AMT_CREDIT_MAX_OVERDUE__mean,Bureau_CB_AMT_CREDIT_MAX_OVERDUE__max,Bureau_CB_AMT_CREDIT_SUM__mean,Bureau_CB_AMT_CREDIT_SUM__sum,Bureau_CB_AMT_CREDIT_SUM_DEBT__sum,Bureau_CB_AMT_CREDIT_SUM_LIMIT__sum,Bureau_CB_STATUS__size__sum,Bureau_CB_CR_TY_Car loan__sum,Bureau_CB_CR_TY_Microloan__sum,Bureau_CB_CR_TY_Mortgage__sum,Bureau_CB_CR_ACT_Active__sum,Bureau_CB_CR_ACT_Closed__sum,PA_PrLCash_CNT_INSTALMENT_FUTURE__max__max,PA_PrLCash_CNT_INSTALMENT__max__max,PA_PrLI_DELAY_DAYS_INSTALMENT__max__max,PA_PrLI_AMT_INSTALMENT__max__max,PA_PrLI_NUM_INSTALMENT_NUMBER__max__max,PA_PrLI_NUM_INSTALMENT_VERSION__max__max,PA_PrLCash_N_CONTR_ST_Active__sum__sum,PA_PrLI_AMT_INSTALMENT__sum__sum,PA_PrLI_AMT_PAYMENT__sum__sum,PA_PrLCash_SK_DPD_DEF__mean__mean,PA_PrLI_DELAY_DAYS_INSTALMENT__mean__mean,PA_PrLI_AMT_INSTALMENT__mean__mean,PA_PrLCash_MONTHS_BALANCE__abs_min__abs_min,PA_PrLI_DELAY_DAYS_INSTALMENT__amp__amp,PA_PrLI_AMT_INSTALMENT__amp__amp,PA_DAYS_LAST_DUE_1ST_VERSION__min,PA_DAYS_LAST_DUE_1ST_VERSION__max,PA_DAYS_FIRST_DUE__min,PA_DAYS_FIRST_DUE__max,PA_CNT_PAYMENT__sum,PA_CNT_PAYMENT__mean,PA_CNT_PAYMENT__max,PA_AMT_CREDIT__sum,PA_AMT_CREDIT__amp,PA_AMT_CREDIT__mean,PA_AMT_CREDIT__max,PA_AMT_ANNUITY__amp,PA_AMT_ANNUITY__mean,PA_AMT_ANNUITY__max,PA_AMT_PER_MONTH__mean,PA_AMT_PER_MONTH__amp,PA_AMT_PER_MONTH__max,PA_DAYS_TERMINATION__max,PA_DAYS_TOT_DURATION__amp,PA_DAYS_TOT_DURATION__mean,PA_DAYS_TOT_DURATION__max,PA_DAYS_PROLONG_PCT__mean,PA_DAYS_PROLONG_PCT__max,PA_AMT_DIFF_PCT__mean,PA_AMT_DIFF_PCT__max,DAYS_EMPLOYED_PERC,INCOME_CREDIT_PERC,INCOME_PER_PERSON,ANNUITY_INCOME_PERC,PAYMENT_RATE,Gender_,Name_contract_type,flag_own_car,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Higher education,NAME_FAMILY_STATUS_Married,OCCUPATION_TYPE_Drivers,OCCUPATION_TYPE_Laborers,ORGANIZATION_TYPE_Self-employed,target_predit1,target_reel,probabilite_default,type_de_client,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,OCCUPATION_TYPE,WEEKDAY_APPR_PROCESS_START,ORGANIZATION_TYPE,FONDKAPREMONT_MODE,HOUSETYPE_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,id
100085,157500.0,755190.0,28894.5,675000.0,0.016612,-11187,-2224,-3253.0,-3723,1,2,12,0.3687189849837431,0.3589512285783967,0.2262819070368362,0.9770653729428284,0.10254666268544,0.0,-1175.0,1,0.0,1388.0,915.0,-1114.0,0.0,0.0,356799.375,1427197.5,697500.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,6.0,-8.0,4550.265,6.0,1.0,6.0,27297.54,27297.54,0.0,-10.666666666666666,4549.59,39.0,0.0,0.0,-994.0,-994.0,-1144.0,-1144.0,6.0,6.0,6.0,21847.5,0.0,21847.5,21847.5,0.0,4550.265,4550.265,4.664116705212595,0.0,4.664116705212595,-990.0,0.0,154.0,154.0,-2.6666666666666665,-2.6666666666666665,-23.603461841070025,-23.603461841070025,0.198802181103066,0.2085567870337266,52500.0,0.1834571428571428,0.0382612322726731,1,1,0,1,0,1,1,0,0,1,0,0.7463489555918656,client à risque,Cash loans,M,N,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,Drivers,WEDNESDAY,Business Entity Type 1,,,,,100085
100086,135000.0,675000.0,21775.5,675000.0,0.019101,-14264,-2492,-4327.0,-4517,0,2,12,0.5698732368655826,0.1986200451074864,0.2262819070368362,0.9770653729428284,0.10254666268544,0.0,-1597.0,1,2.0,1364.0,979.0,-1027.0,14453.865,14453.865,179655.82499999998,1077934.95,404028.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,20.439607647594173,20.493787986038225,11.257302150660742,131227.18849467245,16.430951340174712,2.113729245158649,26.23624793892284,601703.0453568073,609388.8212177287,0.0585078496159776,-12.58640979255095,23844.26892052324,21.31961020169796,28.39051544388819,97400.55161814892,962.0319137880866,50880.33330908537,-890.721906998656,29217.842464424768,40.76897230189411,13.974479779251752,20.51630848955952,537200.0709874948,231923.13135771223,176269.00168920684,317563.7012241237,12296.11928201759,13846.7035652577,20853.43316404761,inf,inf,inf,163745.13730237907,128300.75381039476,68877.70237079935,150633.89530767206,,inf,1.2130862287886408,8.331545471197765,0.1747055524397083,0.2,67500.0,0.1613,0.03226,0,1,0,0,1,0,0,1,1,1,0,0.5820587557138234,client à risque,Cash loans,F,N,Y,Unaccompanied,Commercial associate,Higher education,Widow,House / apartment,Laborers,THURSDAY,Self-employed,,,,,100086
100087,202500.0,1288350.0,37800.0,1125000.0,0.003069,-17542,-2011,-1529.0,-988,0,3,11,0.5720641471414096,0.191821602413606,0.2262819070368362,0.9770653729428284,0.10254666268544,1.0,-1230.0,1,3.0,731.0,531.0,-644.0,3468.06,10404.18,112834.2525,677005.515,285748.515,0.0,0.0,0.0,0.0,0.0,3.0,3.0,36.0,36.0,8.0,165802.725,12.0,2.0,45.0,714293.865,697661.46,0.0,-9.25576923076923,14679.211442307693,14.0,36.0,154959.84,-989.0,94.0,-1199.0,-378.0,68.0,13.6,36.0,526837.5,155628.0,105367.5,188685.0,11937.645,12098.367,18734.805,13.767927953315615,13.711159359913742,20.59852476290833,-40.0,185.0,239.6,338.0,11.43896103896104,68.0,3.581378646567434,20.23333333333333,0.1146391517500855,0.1571777855396437,67500.0,0.1866666666666666,0.0293398533007334,0,1,0,1,0,1,0,0,1,1,0,0.5847113269897073,client à risque,Cash loans,F,N,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,Cooking staff,FRIDAY,Self-employed,,,,,100087
100088,112500.0,135000.0,6750.0,135000.0,0.0228,-19467,-4066,-4623.0,-2975,0,2,15,0.5851740300889305,0.4083588531230431,0.2262819070368362,0.9770653729428284,0.10254666268544,0.0,-1537.0,0,2.0,2736.0,1222.0,-1337.0,5242.425045552677,9396.225567400488,355500.0,1777500.0,403969.5,0.0,0.0,0.0,0.0,0.0,2.0,3.0,42.0,42.0,-5.0,25546.77,13.0,1.0,23.0,485965.62,485965.62,0.0,-13.21923076923077,20466.2655,14.0,5.0,27.090000000000146,-1235.0,841.0,-1505.0,-389.0,52.0,26.0,42.0,753354.0,476334.0,376677.0,614844.0,10158.3,20467.62,25546.77,8.24741413978894,16.384257819032477,16.43954304930518,365243.0,365355.0,182954.5,365632.0,-14814.385727190604,-2.592592592592593,1.93,13.86,0.2088662865361894,0.8333333333333334,56250.0,0.06,0.05,0,0,0,0,1,1,0,0,0,0,0,0.2132532153243943,client peu risqué,Revolving loans,F,N,N,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,,THURSDAY,School,,,,,100088
100089,135000.0,337761.0,15781.5,256500.0,0.025164,-9666,-2811,-4437.0,-2342,0,2,12,0.5500579930157645,0.5352762504724826,0.1667,0.0,0.0472,0.0,-92.0,1,3.0,599.0,-265.0,-265.0,9283.5,9283.5,116545.5,116545.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,13.0,13657.455,10.0,1.0,10.0,177496.515,136524.15,0.0,-14.23076923076923,13653.57807692308,59.0,0.0,0.0,-1491.0,-1491.0,-1761.0,-1761.0,10.0,10.0,10.0,102150.0,0.0,102150.0,102150.0,0.0,13657.455,13657.455,12.21220423412204,0.0,12.21220423412204,-1486.0,0.0,275.0,275.0,-1.851851851851852,-1.851851851851852,-26.058631921824105,-26.058631921824105,0.2908131595282433,0.3996909056995923,67500.0,0.1169,0.0467238668762823,1,1,0,1,0,0,0,1,1,1,0,0.5441036615822005,client à risque,Cash loans,M,N,Y,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,Laborers,TUESDAY,Self-employed,reg oper account,block of flats,Panel,No,100089
100093,94500.0,585000.0,28273.5,585000.0,0.028663,-18253,-721,-1701.0,-1779,0,2,16,0.4885999153777029,0.5108529061800121,0.2262819070368362,0.9770653729428284,0.10254666268544,0.0,0.0,1,3.0,557.0,-174.0,-174.0,0.0,0.0,90000.0,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,3.0,58427.055,12.0,2.0,58.0,448163.73,439989.525,0.0,-16.02698412698413,8304.763660714287,16.0,63.0,49770.855,-1937.0,-316.0,-2267.0,-466.0,66.0,11.0,12.0,363690.0,74947.5,60615.0,96061.5,8214.66,6837.6375,10663.875,8.72367887543094,18.43558712397804,20.50770325564845,-310.0,181.0,265.3333333333333,335.0,10.141414141414142,53.333333333333336,2.4939629546329574,17.540468712249336,0.0395003561058456,0.1615384615384615,31500.0,0.2991904761904762,0.0483307692307692,0,1,0,1,0,1,0,0,0,0,0,0.3840962073742197,client peu risqué,Cash loans,F,N,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,Core staff,TUESDAY,Postal,,,,,100093
100094,108000.0,113760.0,5301.0,90000.0,0.030755,-22935,365243,-12623.0,-3442,0,2,10,0.5827354769124312,0.4525335592581747,0.2083,0.9578,0.1584,0.0,-260.0,1,0.0,1049.0,1355.0,-530.0,0.0,0.0,213750.0,855000.0,611335.575,4565.925,0.0,0.0,0.0,0.0,3.0,1.0,16.0,16.0,-30.0,4966.47,6.0,1.0,6.0,29798.82,29798.82,0.0,-56.16666666666666,4966.47,9.0,0.0,0.0,277.0,277.0,-173.0,-173.0,16.0,16.0,16.0,69763.5,0.0,69763.5,69763.5,0.0,4966.47,4966.47,0.0062766669235828,0.0,0.0062766669235828,365243.0,0.0,365416.0,365416.0,-81103.55555555556,-81103.55555555556,-20.00103204499716,-20.00103204499716,-15.925136254632658,0.9493670886075948,108000.0,0.0490833333333333,0.0465981012658227,0,1,0,0,1,0,0,0,0,0,0,0.3499773319839622,client peu risqué,Cash loans,F,N,Y,Unaccompanied,Pensioner,Higher education,Single / not married,House / apartment,,THURSDAY,XNA,,block of flats,"Stone, brick",No,100094
100095,67500.0,135000.0,6750.0,135000.0,0.020246,-18693,-1434,-10255.0,-2241,0,3,8,0.3045061145430549,0.5108529061800121,0.2262819070368362,0.9770653729428284,0.10254666268544,0.0,-1040.0,0,1.899974435321363,1762.3748818745232,4433.041953437809,-1467.338777104903,5242.425045552677,9396.225567400488,378080.2007892988,1955806.586054564,640650.2566342063,23563.474713451127,55.79549965653476,0.0,0.0341757403478676,0.0,2.0566888432621986,3.4829766481587607,10.0,10.0,-5.0,25557.12,6.0,2.0,6.0,52010.595,52010.595,0.0,-25.83333333333333,8668.4325,20.0,0.0,0.0,-294.0,-294.0,-564.0,-564.0,10.0,10.0,10.0,48145.5,0.0,48145.5,48145.5,0.0,5290.695,5290.695,9.83146430698545,0.0,9.83146430698545,-403.0,0.0,161.0,161.0,40.37037037037037,40.37037037037037,0.0,0.0,0.0767132081527844,0.5,16875.0,0.1,0.05,0,0,0,1,0,1,0,0,0,0,0,0.4243556312003979,client peu risqué,Revolving loans,F,N,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,Sales staff,THURSDAY,Trade: type 7,,,,,100095
100096,81000.0,252000.0,14593.5,252000.0,0.028663,-24794,365243,-5391.0,-4199,0,2,10,0.0239523667712844,0.7209441499436497,0.2262819070368362,0.9770653729428284,0.10254666268544,1.0,0.0,0,0.0,2922.0,-2610.0,-1647.0,5242.425045552677,9396.225567400488,65610.0,65610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.439607647594173,20.493787986038225,11.257302150660742,131227.18849467245,16.430951340174712,2.113729245158649,26.23624793892284,601703.0453568073,609388.8212177287,0.0585078496159776,-12.58640979255095,23844.26892052324,21.31961020169796,28.39051544388819,97400.55161814892,962.0319137880866,50880.33330908537,-890.721906998656,29217.842464424768,40.76897230189411,13.974479779251752,20.51630848955952,537200.0709874948,231923.13135771223,176269.00168920684,317563.7012241237,12296.11928201759,13846.7035652577,20853.43316404761,inf,inf,inf,163745.13730237907,128300.75381039476,68877.70237079935,150633.89530767206,,inf,1.2130862287886408,8.331545471197765,-14.73110429942728,0.3214285714285714,40500.0,0.1801666666666666,0.0579107142857142,0,1,0,0,0,1,0,0,0,1,1,0.5963612928733056,client à risque,Cash loans,F,N,Y,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,,THURSDAY,XNA,,,,,100096
100097,157500.0,760225.5,30280.5,679500.0,0.035792,-17527,-2442,-3500.0,-983,0,2,10,0.3573422337147276,0.6446794549585961,0.2262819070368362,0.9770653729428284,0.10254666268544,0.0,-371.0,1,0.0,2726.0,97.0,-2326.0,0.0,0.0,106431.06,319293.18,86526.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,12.0,12.0,-5.0,19982.07,11.0,2.0,21.0,188150.13,188150.13,0.0,-29.163636363636364,8858.464363636363,12.0,20.0,9813.96,-2132.0,-8.0,-2402.0,-338.0,22.0,11.0,12.0,168709.5,47290.5,84354.75,108000.0,3335.8949999999995,8412.7725,10080.72,9.404532271342838,4.398026512914646,11.60354552780016,-32.0,29.0,291.5,306.0,2.34006734006734,7.272727272727272,-5.0,0.0,0.139327894106236,0.2071753709918964,78750.0,0.1922571428571428,0.0398309448972706,1,1,1,1,0,1,0,0,0,0,0,0.2162091366100062,client peu risqué,Cash loans,M,Y,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,,THURSDAY,Business Entity Type 3,,,,,100097
100098,225000.0,270000.0,13500.0,270000.0,0.01885,-17390,-924,-7211.0,-907,0,2,9,0.5970811533321667,0.5108529061800121,0.2262819070368362,0.9770653729428284,0.10254666268544,0.0,-617.0,0,1.899974435321363,1762.3748818745232,4433.041953437809,-1467.338777104903,5242.425045552677,9396.225567400488,378080.2007892988,1955806.586054564,640650.2566342063,23563.474713451127,55.79549965653476,0.0,0.0341757403478676,0.0,2.0566888432621986,3.4829766481587607,48.0,48.0,0.0,30009.15,16.0,2.0,22.0,269519.93999999994,269519.93999999994,0.0,-7.708333333333333,17649.478124999998,5.0,21.0,19379.43,-2445.0,1299.0,-2595.0,-111.0,72.0,24.0,48.0,502015.5,336919.5,167338.5,361521.0,8048.295,9517.695,12985.83,8.070283248904028,15.82661405378688,15.85914585012087,365243.0,365303.0,121954.33333333331,365354.0,-8578.478375747462,66.0,22.22281366960328,43.46071428571429,0.0531339850488786,0.8333333333333334,112500.0,0.06,0.05,1,0,1,1,0,0,1,0,0,1,0,0.7730032938717372,client à risque,Revolving loans,M,Y,N,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,Drivers,WEDNESDAY,Transport: type 3,,,,,100098
100099,360000.0,733315.5,41076.0,679500.0,0.009175,-23032,365243,-9506.0,-793,0,2,12,0.6605789818593445,0.3425288720742255,0.125,0.9742,0.0315,0.0,0.0,1,3.0,1504.0,1664.0,-647.0,0.0,0.0,269217.45,2692174.5,185535.0,0.0,217.0,0.0,0.0,0.0,5.0,5.0,12.0,12.0,5.0,20329.11,12.0,2.0,21.0,291539.16000000003,287820.09,0.0,-13.333333333333334,12545.193,26.0,73.0,10399.14,-894.0,-440.0,-1224.0,-770.0,24.0,12.0,12.0,231295.5,155704.5,115647.75,193500.0,16610.04,12024.09,20329.11,12.096156886433205,14.130841863377196,19.161577818121803,-438.0,85.0,289.5,332.0,12.272727272727272,25.151515151515152,-0.0058928641581739,0.0,-15.858067037165682,0.4909210292159378,360000.0,0.1141,0.0560140894335385,0,1,0,0,0,0,0,0,0,0,0,0.2708199924750286,client peu risqué,Cash loans,F,N,Y,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,,THURSDAY,XNA,,block of flats,"Stone, brick",No,100099
100100,202500.0,796396.5,38443.5,643500.0,0.008019,-15909,-1094,-3134.0,-4180,0,2,17,0.495765140717496,0.8245949709919925,0.2262819070368362,0.9770653729428284,0.10254666268544,0.0,-1876.0,1,2.0,2830.0,-367.0,-2704.0,5242.425045552677,9396.225567400488,632748.6900000001,3163743.45,0.0,0.0,162.0,1.0,0.0,0.0,0.0,5.0,30.0,30.0,5.0,51934.86,23.0,2.0,52.0,1183876.065,1113560.415,0.0,-12.00154761904762,17277.654026785716,16.0,40.0,43103.745,-616.0,191.0,-946.0,-469.0,64.0,16.0,30.0,857232.0,549859.5,214308.0,594585.0,29973.24,15738.997499999998,35157.825,9.05392988989514,17.741364461806118,17.79478568272205,365243.0,365736.0,91680.25,365922.0,-10480.159932659932,43.63636363636363,15.51132808473164,32.13,0.0687661072348984,0.2542703289127965,50625.0,0.1898444444444444,0.048271809331156,1,1,1,1,1,1,0,0,0,0,0,0.2584316163846337,client peu risqué,Cash loans,M,Y,Y,Unaccompanied,Working,Higher education,Married,House / apartment,Managers,FRIDAY,Industry: type 11,,,,,100100
100101,202500.0,343377.0,22072.5,283500.0,0.072508,-18138,-969,-7421.0,-1681,0,1,13,0.7162122102538987,0.5108529061800121,0.2262819070368362,0.9770653729428284,0.10254666268544,0.0,-1585.0,0,1.899974435321363,1762.3748818745232,4433.041953437809,-1467.338777104903,5242.425045552677,9396.225567400488,378080.2007892988,1955806.586054564,640650.2566342063,23563.474713451127,55.79549965653476,0.0,0.0341757403478676,0.0,2.0566888432621986,3.4829766481587607,12.0,12.0,25.0,86953.275,39.0,10.0,16.0,1515853.71,1698619.5,0.0,-13.228708791208792,20683.94262362637,21.0,35.0,86258.92499999999,-1404.0,365243.0,-1554.0,-377.0,30.0,7.5,12.0,944932.5,321993.0,236233.125,360000.0,26137.755,20562.06375,33952.005,18.47155208674528,38.454363385267605,38.48673474470734,365243.0,365525.0,91580.75,365620.0,13.106060606060606,36.66666666666666,6.044248674618953,19.231666666666666,0.0534237512404895,0.5897308206431997,202500.0,0.109,0.0642806594501087,0,1,1,0,1,0,0,0,0,0,0,0.2115221254536542,client peu risqué,Cash loans,F,Y,Y,Unaccompanied,State servant,Higher education,Single / not married,House / apartment,High skill tech staff,WEDNESDAY,Business Entity Type 1,,,,,100101
100102,126000.0,327024.0,10264.5,270000.0,0.02461,-14321,-192,-6913.0,-5942,0,2,13,0.6611083077510267,0.4776491548517548,0.0,0.9722,0.0083,0.0,-2.0,1,0.0,1554.0,1615.0,-719.0,0.0,0.0,294646.5,1473232.5,694314.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,20.439607647594173,20.493787986038225,11.257302150660742,131227.18849467245,16.430951340174712,2.113729245158649,26.23624793892284,601703.0453568073,609388.8212177287,0.0585078496159776,-12.58640979255095,23844.26892052324,21.31961020169796,28.39051544388819,97400.55161814892,962.0319137880866,50880.33330908537,-890.721906998656,29217.842464424768,40.76897230189411,13.974479779251752,20.51630848955952,537200.0709874948,231923.13135771223,176269.00168920684,317563.7012241237,12296.11928201759,13846.7035652577,20853.43316404761,inf,inf,inf,163745.13730237907,128300.75381039476,68877.70237079935,150633.89530767206,,inf,1.2130862287886408,8.331545471197765,0.0134068849940646,0.3852928225451343,63000.0,0.0814642857142857,0.0313876045794804,0,1,0,1,0,0,0,1,0,0,0,0.3532901779288606,client peu risqué,Cash loans,F,N,N,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,SUNDAY,Transport: type 4,reg oper account,block of flats,Others,No,100102
100103,72000.0,450000.0,16965.0,450000.0,0.009175,-21112,-1694,-6057.0,-4013,1,2,12,0.7180575365896832,0.511891801533151,0.2262819070368362,0.9770653729428284,0.10254666268544,0.0,0.0,1,0.0,2259.0,-1467.0,-2012.0,6840.0,20520.0,148611.44999999998,445834.35,12307.5,239689.8,0.0,0.0,0.0,0.0,1.0,2.0,12.0,12.0,26.0,4704.345,12.0,1.0,12.0,84675.96,56451.015,0.0,-1.8888888888888888,4704.22,13.0,0.0,0.0,-39.0,365243.0,-369.0,365243.0,12.0,6.0,12.0,230400.0,129600.0,115200.0,180000.0,4295.655,6852.172500000001,9000.0,inf,inf,inf,365243.0,336.0,168.0,336.0,-1.818181818181818,-1.818181818181818,5.281342546890424,10.562685093780848,0.0802387267904509,0.16,36000.0,0.235625,0.0377,0,1,0,1,0,1,0,0,0,0,0,0.2571821605161316,client peu risqué,Cash loans,F,N,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,,FRIDAY,School,,,,,100103
100104,90000.0,547344.0,30690.0,472500.0,0.022625,-18556,-862,-6769.0,-2045,0,2,17,0.6446273721560554,0.5108529061800121,0.2262819070368362,0.9770653729428284,0.10254666268544,0.0,-2591.0,1,1.0,2283.0,-457.0,-440.0,5242.425045552677,9396.225567400488,765000.0,765000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,10.0,36.0,2950.2,10.0,1.0,83.0,50120.73,29444.13,0.0,10.058823529411764,2948.2782352941176,85.0,0.0,0.0,-2290.0,-2290.0,-2560.0,-2560.0,10.0,10.0,10.0,26554.5,0.0,26554.5,26554.5,0.0,2950.2,2950.2,0.0023736202737178,0.0,0.0023736202737178,365243.0,0.0,367803.0,367803.0,-136123.33333333334,-136123.33333333334,-10.004575263077626,-10.004575263077626,0.0464539771502479,0.1644304130491976,45000.0,0.341,0.0560707708497763,0,1,0,1,0,1,0,0,0,0,0,0.3291583589695288,client peu risqué,Cash loans,F,N,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,Waiters/barmen staff,WEDNESDAY,Business Entity Type 3,,,,,100104
100105,193500.0,225000.0,23755.5,225000.0,0.031329,-19810,-8862,-4493.0,-3043,1,2,11,0.2547599571469118,0.4118485559242397,0.2262819070368362,0.9770653729428284,0.10254666268544,0.0,-1733.0,1,4.0,1724.0,7.0,-1660.0,3360.0,10080.0,277272.57,1663635.42,18774.0,0.0,165.0,0.0,0.0,0.0,1.0,5.0,10.0,10.0,12.0,42536.115,10.0,2.0,70.0,1721471.625,1497246.885,0.1428571428571428,-6.968187830687831,24256.04424107143,11.0,41.0,15516.990000000002,-1432.0,-141.0,-1702.0,-291.0,74.0,6.166666666666667,10.0,1301859.0,207391.5,108488.25,232425.0,35119.935,21346.62,42536.115,35.30760555027001,131.9472602739726,141.91232876712328,-128.0,265.0,144.41666666666666,274.0,4.570987654320987,94.0,-3.3042430993947765,7.261518494484101,0.4473498233215547,0.86,96750.0,0.1227674418604651,0.10558,0,1,0,1,0,1,0,0,0,0,0,0.249462110310933,client peu risqué,Cash loans,F,N,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,Managers,TUESDAY,Government,,,,,100105
100108,171000.0,545040.0,31288.5,450000.0,0.006629,-12780,-1415,-5146.0,-870,1,2,11,0.7566679797246073,0.6413682574954046,0.2262819070368362,0.9770653729428284,0.10254666268544,0.0,-546.0,1,0.0,2519.0,-302.0,-1976.0,0.0,0.0,216220.5,648661.5,40878.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,6.0,-26.0,25269.66,6.0,1.0,6.0,151613.46,151613.46,0.0,-28.166666666666668,25268.91,18.0,0.0,0.0,-344.0,-344.0,-494.0,-494.0,6.0,6.0,6.0,122895.0,0.0,122895.0,122895.0,0.0,25269.66,25269.66,26.066990720282813,0.0,26.066990720282813,-339.0,0.0,155.0,155.0,-3.333333333333333,-3.333333333333333,-2.429439085387638,-2.429439085387638,0.1107198748043818,0.3137384412153236,34200.0,0.1829736842105263,0.0574058784676354,0,1,0,1,0,1,0,0,0,0,0,0.1960782953432814,client peu risqué,Cash loans,F,N,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,Sales staff,WEDNESDAY,Business Entity Type 3,,,,,100108
100110,135000.0,373140.0,25065.0,337500.0,0.035792,-10744,-741,-442.0,-2381,0,2,9,0.6405493008893001,0.3280631605201915,0.2262819070368362,0.9770653729428284,0.10254666268544,0.0,0.0,1,2.0,86.0,218.0,-1467.338777104903,0.0,0.0,65511.0,65511.0,52820.595,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,24.0,-8.0,30093.75,5.0,2.0,8.0,98709.075,98709.075,0.0,-17.866666666666667,12974.7975,2.0,10.0,21861.45,-231.0,365243.0,-381.0,365243.0,42.0,10.5,24.0,306396.0,118152.0,76599.0,158188.5,8180.145,6903.8775,10430.145,inf,inf,inf,365243.0,365371.0,91358.5,365371.0,-17564.772946859903,100.0,9.314250157944258,16.13531996431993,0.0689687267311988,0.361794500723589,27000.0,0.1856666666666666,0.0671731789676796,1,1,1,0,0,1,0,1,0,1,0,0.6786169717843701,client à risque,Cash loans,M,Y,Y,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,WEDNESDAY,Housing,,,,,100110
100111,112500.0,862560.0,27954.0,720000.0,0.0228,-10485,-1249,-4628.0,-3110,0,2,11,0.608604105963283,0.228883416700673,0.3333,0.9876,0.2576,0.0,-1234.0,1,0.0,2257.0,9233.0,-1889.0,4774.0,21550.5,208818.47625,2505821.715,104072.31,57334.5,0.0,0.0,0.0,0.0,3.0,9.0,12.0,12.0,6.0,116659.62,9.0,2.0,32.0,521045.19,501427.755,0.0,-14.440952380952382,18016.717735714286,21.0,85.0,86755.63500000001,-1872.0,-260.0,-2202.0,-590.0,56.0,11.2,12.0,414396.0,99162.0,82879.2,144513.0,9402.075,9315.225,14694.525,19.94352744420632,41.978969991563886,47.99103362391033,-491.0,149.0,168.2,248.0,44.505050505050505,70.0,3.500528957426216,10.558749612696664,0.1191225560324272,0.1304257095158597,37500.0,0.24848,0.0324081803005008,0,1,1,0,0,1,0,0,0,0,0,0.4655409832766423,client peu risqué,Cash loans,F,Y,N,Unaccompanied,Commercial associate,Secondary / secondary special,Married,With parents,Sales staff,MONDAY,Business Entity Type 3,reg oper account,block of flats,"Stone, brick",No,100111
